CID,GENDER,AGE,SPEND
95638,FEMALE,27,223.6787409151719
95639,FEMALE,28,223.64414024572767
95640,FEMALE,21,215.65768555838568
95641,FEMALE,23,181.32475517303584
95642,FEMALE,29,235.35862311915736
95643,FEMALE,25,175.01995616930046
95644,FEMALE,27,251.47489048884356
95645,FEMALE,24,245.59648771440848
95646,FEMALE,22,180.7688061607642
95647,FEMALE,22,231.6235613955788
95648,FEMALE,23,168.91598831878895
95649,MALE,29,242.6596134210219
95650,FEMALE,24,203.98590774024956
95651,MALE,21,160.0
95652,FEMALE,25,212.0850285346246
95653,MALE,22,160.0
95654,MALE,26,160.0
95655,FEMALE,24,198.94098168299996
95656,FEMALE,28,207.17139757066838
95657,FEMALE,23,165.40190178025694
95658,FEMALE,29,243.25481395995007
95659,MALE,22,206.90209353015263
95660,FEMALE,20,138.25792481654724
95661,FEMALE,28,229.75152865413355
95662,FEMALE,21,173.62473506618488
95663,FEMALE,27,221.0833031819821
95664,FEMALE,20,189.63165942837315
95665,FEMALE,22,231.4015416795057
95666,FEMALE,25,164.6993112442965
95667,MALE,27,265.4415523077979
95668,MALE,22,172.65149822683244
95669,MALE,28,300.6431907673756
95670,MALE,22,160.0
95671,FEMALE,23,212.32383280168102
95672,MALE,22,160.0
95673,FEMALE,26,223.94271933723408
95674,FEMALE,28,207.1304182894121
95675,FEMALE,22,204.2180500499797
95676,FEMALE,26,237.2971693601175
95677,MALE,28,160.0
95678,MALE,29,307.9222469326405
95679,FEMALE,28,218.46876523678173
95680,FEMALE,21,150.57724577108712
95681,FEMALE,28,256.46319193405236
95682,FEMALE,26,214.99077111282986
95683,FEMALE,21,201.78833722505925
95684,FEMALE,26,200.59403065077817
95685,FEMALE,23,222.30531400850157
95686,MALE,29,233.41421845003072
95687,MALE,21,160.0
95688,MALE,21,185.96765018572808
95689,MALE,22,174.20144399062968
95690,FEMALE,22,189.9814585916034
95691,FEMALE,22,141.44917386147142
95692,FEMALE,26,242.96032177271036
95693,FEMALE,27,268.1737014413251
95694,FEMALE,23,156.6217500944213
95695,MALE,28,200.86760445697533
95696,MALE,27,203.3073609402657
95697,MALE,22,160.0
95698,FEMALE,20,181.97755061524833
95699,FEMALE,28,217.14331992604951
95700,FEMALE,26,184.97326103172568
95701,FEMALE,28,256.09521034257546
95702,MALE,20,160.0
95703,MALE,26,210.663985888188
95704,FEMALE,25,228.5168349932244
95705,FEMALE,24,162.67898180067752
95706,FEMALE,22,190.49758055862193
95707,FEMALE,22,133.75142354463247
95708,FEMALE,28,225.26991402932543
95709,MALE,28,209.29997453006067
95710,FEMALE,26,184.55321743847537
95711,FEMALE,27,256.82151471172915
95712,MALE,26,184.04234217302923
95713,FEMALE,20,
95714,MALE,28,187.4044671836943
95715,MALE,25,160.0
95716,MALE,21,287.95629902151484
95717,FEMALE,27,262.7313118433378
95718,FEMALE,24,230.43860292651067
95719,MALE,25,255.61394483710072
95720,FEMALE,23,209.95744420726186
95721,FEMALE,25,199.90796970556323
95722,MALE,24,198.75421245626495
95723,FEMALE,20,195.13838101897505
95724,FEMALE,25,225.83734139265204
95725,MALE,24,236.7570981043781
95726,FEMALE,27,221.368256002313
95727,FEMALE,27,178.37030654820592
95728,FEMALE,27,207.4116879859388
95729,FEMALE,29,239.47159627437327
95730,MALE,27,160.0
95731,FEMALE,24,232.9069409585125
95732,FEMALE,26,237.35471903386508
95733,FEMALE,27,156.1759236909083
95734,FEMALE,28,203.85224832420067
95735,FEMALE,20,148.81213833661485
95736,MALE,20,160.0
95737,MALE,20,179.1243058429947
95738,FEMALE,27,243.71107656455086
95739,FEMALE,25,218.19400896010654
95740,FEMALE,24,244.3759711499399
95741,FEMALE,21,
95742,MALE,22,246.92105490987586
95743,FEMALE,21,220.42036941182462
95744,MALE,26,160.0
95745,MALE,27,260.2766077866264
95746,MALE,27,160.0
95747,FEMALE,24,166.36426189321878
95748,FEMALE,27,223.4848010954419
95749,MALE,22,165.12869677225012
95750,FEMALE,22,237.7349578936221
95751,FEMALE,27,249.47781446023896
95752,MALE,28,283.1105423121806
95753,MALE,26,282.6197739574515
95754,MALE,22,160.0
95755,MALE,22,227.6136272458587
95756,MALE,23,204.817507328371
95757,MALE,25,160.0
95758,MALE,20,219.16770248409165
95759,FEMALE,26,205.7093277370478
95760,FEMALE,29,204.27094206779805
95761,MALE,27,354.1685037479391
95762,FEMALE,26,173.3994699589485
95763,FEMALE,20,189.7347504952544
95764,FEMALE,27,187.31866085598944
95765,FEMALE,20,225.39047579633066
95766,FEMALE,20,207.10660678695268
95767,MALE,21,198.07054653872007
95768,FEMALE,29,215.75195005100815
95769,MALE,27,160.0
95770,MALE,22,160.0
95771,FEMALE,24,184.01783920363437
95772,FEMALE,26,178.71905915980193
95773,FEMALE,23,214.61412558309289
95774,MALE,20,253.53609472777106
95775,FEMALE,27,243.72975502655936
95776,FEMALE,24,241.45753552052454
95777,MALE,28,284.67699757750756
95778,FEMALE,25,210.20975147377436
95779,FEMALE,28,202.46573826076224
95780,FEMALE,25,201.9936373537372
95781,FEMALE,26,244.32402652569647
95782,MALE,20,227.25512561433604
95783,MALE,29,275.9528283605456
95784,MALE,23,171.08232303367691
95785,MALE,29,240.54280015939364
95786,MALE,29,160.0
95787,FEMALE,24,254.89327614601882
95788,FEMALE,21,201.90782548051237
95789,MALE,25,185.10376287803632
95790,FEMALE,20,164.95378796491
95791,MALE,26,160.0
95792,MALE,28,242.9222104159355
95793,MALE,26,278.31601397984394
95794,MALE,23,160.0
95795,FEMALE,22,158.8027317519996
95796,MALE,23,160.0
95797,MALE,26,377.05594758914
95798,FEMALE,21,123.94717876524899
95799,FEMALE,23,143.54654191531628
95800,MALE,27,160.0
95801,FEMALE,25,203.98195515038424
95802,MALE,26,
95803,FEMALE,22,236.53196987288777
95804,MALE,28,160.0
95805,FEMALE,20,145.34655705143564
95806,,28,223.79197590891943
95807,MALE,20,160.0
95808,FEMALE,23,189.5598357175203
95809,FEMALE,21,194.49151987603796
95810,MALE,26,160.0
95811,FEMALE,24,
95812,FEMALE,25,226.13059078239087
95813,MALE,26,160.0
95814,FEMALE,26,242.82055031752273
95815,MALE,24,164.97495125006304
95816,FEMALE,28,253.47089197703193
95817,FEMALE,21,208.35569532452132
95818,FEMALE,25,221.92587709652983
95819,FEMALE,23,215.88394163996642
95820,FEMALE,29,212.73917123629727
95821,MALE,25,245.93032761989514
95822,MALE,24,289.42267475954674
95823,MALE,25,160.0
95824,FEMALE,20,234.7547525062176
95825,MALE,23,185.90748285522363
95826,MALE,20,255.78116016815687
95827,FEMALE,29,226.76329576945574
95828,FEMALE,27,245.58006857895063
95829,MALE,28,160.0
95830,FEMALE,24,191.8328657117545
95831,FEMALE,26,154.29226747103792
95832,MALE,27,196.6204931566073
95833,FEMALE,21,205.62697367870464
95834,MALE,29,160.0
95835,FEMALE,28,258.4485275229491
95836,MALE,28,160.0
95837,FEMALE,26,
95838,FEMALE,26,170.12086859910954
95839,FEMALE,26,225.05755005503596
95840,FEMALE,20,221.18975652836724
95841,FEMALE,28,258.22676705314507
95842,MALE,20,175.99878285112501
95843,FEMALE,21,181.5163386387752
95844,MALE,24,160.0
95845,MALE,22,371.96266666524275
95846,FEMALE,28,209.79815261670973
95847,MALE,20,160.0
95848,FEMALE,27,214.6854216499104
95849,FEMALE,22,216.95330841405632
95850,FEMALE,22,
95851,FEMALE,23,192.0922792236904
95852,FEMALE,20,133.21696977297123
95853,MALE,27,233.9500634738455
95854,MALE,28,
95855,FEMALE,22,212.9999207550183
95856,FEMALE,29,237.84875930518785
95857,MALE,28,220.98215617034904
95858,MALE,26,211.32335854924287
95859,FEMALE,20,202.07379476836493
95860,FEMALE,23,180.5984872786175
95861,FEMALE,24,202.10916594568204
95862,FEMALE,25,
95863,FEMALE,25,181.561683607255
95864,FEMALE,26,217.829027471407
95865,MALE,22,203.978526926841
95866,FEMALE,27,212.93067875699774
95867,MALE,24,188.08918283579396
95868,FEMALE,28,223.01336821511202
95869,MALE,22,160.0
95870,MALE,28,163.54513818125255
95871,FEMALE,21,180.4034018112989
95872,,21,192.4486561700574
95873,FEMALE,29,214.4570407424601
95874,FEMALE,20,162.6707392865637
95875,FEMALE,24,182.5110999408592
95876,FEMALE,20,233.93617815176492
95877,FEMALE,20,
95878,FEMALE,26,237.59317702437312
95879,FEMALE,20,115.23663347339324
95880,FEMALE,29,250.94724760834453
95881,MALE,25,192.32934215476982
95882,MALE,27,160.0
95883,FEMALE,22,170.4627764050324
95884,FEMALE,25,206.4508613641749
95885,FEMALE,21,120.07316768718279
95886,FEMALE,21,180.73406543423079
95887,FEMALE,21,243.7615839165611
95888,FEMALE,23,231.78650095065197
95889,FEMALE,28,202.54564648965106
95890,MALE,23,247.62261948232626
95891,MALE,22,160.0
95892,FEMALE,28,238.55668236685585
95893,MALE,28,
95894,MALE,22,279.01842627958484
95895,FEMALE,25,251.39843105190164
95896,MALE,24,252.1320454744104
95897,FEMALE,25,210.69159186586472
95898,FEMALE,24,204.79692533014293
95899,FEMALE,25,231.91144580866913
95900,FEMALE,23,257.25696001855295
95901,FEMALE,25,175.42574821782898
95902,FEMALE,26,221.16157522199148
95903,MALE,26,203.20519802530595
95904,FEMALE,24,222.03264006624704
95905,MALE,20,183.24688422272214
95906,MALE,21,245.39396081454692
95907,MALE,22,160.0
95908,FEMALE,23,198.60187127412956
95909,FEMALE,25,228.95491414181123
95910,MALE,27,164.581303573953
95911,FEMALE,22,172.30328465365827
95912,MALE,28,258.28187343622193
95913,FEMALE,25,224.2764574240527
95914,MALE,26,260.5968211385295
95915,FEMALE,27,236.60244968881346
95916,FEMALE,22,173.31902260584624
95917,MALE,28,246.96056517719705
95918,MALE,22,160.0
95919,MALE,29,297.64925150002614
95920,MALE,20,160.0
95921,FEMALE,27,211.211168253459
95922,MALE,26,303.8692635341752
95923,FEMALE,29,229.28449979268692
95924,FEMALE,22,188.1046959422055
95925,FEMALE,20,202.53758410598522
95926,MALE,25,306.41307406004483
95927,FEMALE,27,232.63078620546247
95928,FEMALE,27,268.52041196595064
95929,FEMALE,27,224.60966587820764
95930,FEMALE,26,256.7708758467133
95931,MALE,20,256.63508503380297
95932,FEMALE,23,186.61192644896835
95933,MALE,20,
95934,FEMALE,21,248.8540816407063
95935,FEMALE,23,152.18740147798223
95936,FEMALE,20,204.90949991662592
95937,FEMALE,25,244.0889924618365
95938,FEMALE,29,244.17509892261054
95939,MALE,21,177.4295638310441
95940,FEMALE,27,230.31355632890683
95941,MALE,29,160.0
95942,MALE,23,160.0
95943,FEMALE,28,240.2419697205613
95944,FEMALE,22,248.44557924762506
95945,FEMALE,25,203.86181014092506
95946,FEMALE,24,220.90872875868206
95947,FEMALE,25,208.61528328135682
95948,MALE,28,536.6083345095914
95949,FEMALE,21,215.673251492287
95950,MALE,25,196.0762028453835
95951,FEMALE,29,162.90393361961077
95952,FEMALE,24,280.4276454594038
95953,MALE,25,278.2303961112343
95954,FEMALE,26,188.28507217663696
95955,MALE,28,284.88088428775905
95956,FEMALE,22,168.11338303536712
95957,MALE,22,164.9522598260795
95958,MALE,24,191.194732434733
95959,MALE,23,276.35261181665595
95960,FEMALE,23,226.19928838168673
95961,FEMALE,24,188.19258706649669
95962,FEMALE,26,182.46197717477588
95963,FEMALE,29,251.25275341566373
95964,FEMALE,25,259.5260757633431
95965,MALE,21,160.0
95966,FEMALE,22,238.0170770540714
95967,FEMALE,27,214.47576532960667
95968,FEMALE,28,201.6600767522924
95969,FEMALE,28,210.0272547134038
95970,FEMALE,23,165.30457022776687
95971,FEMALE,23,180.53168856999056
95972,MALE,22,160.0
95973,FEMALE,27,212.3986827845523
95974,MALE,24,292.9586181691666
95975,MALE,28,258.9104806125617
95976,MALE,26,353.5923794957207
95977,MALE,27,270.32117519380864
95978,FEMALE,21,201.50048405925259
95979,FEMALE,27,187.28787759522933
95980,FEMALE,29,224.57054384377034
95981,MALE,21,160.0
95982,FEMALE,24,209.15152833341662
95983,FEMALE,23,194.08817389643553
95984,FEMALE,23,207.0698285393134
95985,MALE,20,212.48899580438572
95986,FEMALE,29,271.1184482798473
95987,MALE,22,160.0
95988,MALE,25,250.22303384927284
95989,FEMALE,24,234.71619130262994
95990,MALE,23,295.6711806047095
95991,MALE,22,160.0
95992,MALE,21,160.0
95993,MALE,26,160.0
95994,FEMALE,24,236.16067929018672
95995,MALE,25,278.97559067261045
95996,FEMALE,20,176.86876461348078
95997,MALE,27,282.1795010761325
95998,MALE,29,172.67311618179306
95999,FEMALE,28,190.7653727162279
96000,FEMALE,28,247.43578607526356
96001,MALE,24,160.0
96002,FEMALE,28,212.33055863678155
96003,FEMALE,20,188.53620022016545
96004,FEMALE,22,155.00387422474148
96005,MALE,22,160.0
96006,FEMALE,26,210.09388146006535
96007,MALE,25,160.0
96008,FEMALE,24,239.0142787573396
96009,FEMALE,24,166.10429488223056
96010,FEMALE,21,222.06638753665985
96011,FEMALE,28,208.2074196456466
96012,MALE,22,160.0
96013,FEMALE,24,157.0399171375085
96014,FEMALE,21,204.56956995142392
96015,MALE,20,161.9531653958753
96016,MALE,24,170.650576321079
96017,,28,226.78092797629535
96018,MALE,22,218.49114266935862
96019,FEMALE,24,188.0664048997993
96020,MALE,23,240.9900913266839
96021,FEMALE,21,169.98391255433552
96022,MALE,23,268.8381705206582
96023,FEMALE,20,180.35795424318334
96024,FEMALE,20,166.3701767929525
96025,MALE,26,160.0
96026,FEMALE,27,243.9245291408214
96027,FEMALE,23,205.33984998394223
96028,MALE,23,279.2536820554505
96029,MALE,24,160.0
96030,FEMALE,29,204.26066333364196
96031,MALE,27,194.63144440616813
96032,FEMALE,22,192.64595585391902
96033,FEMALE,23,233.26089964482017
96034,MALE,23,160.0
96035,FEMALE,25,227.38909464191877
96036,MALE,25,160.0
96037,FEMALE,28,236.34451472000987
96038,FEMALE,25,217.39882077039556
96039,MALE,23,192.77265312642697
96040,MALE,22,272.5878290743349
96041,FEMALE,28,271.90741926932486
96042,FEMALE,29,224.0796131883074
96043,MALE,24,160.0
96044,FEMALE,25,178.27163602094288
96045,FEMALE,27,184.89153525109253
96046,FEMALE,23,177.82252349616564
96047,FEMALE,24,186.10023020757595
96048,FEMALE,28,224.43446286238685
96049,MALE,24,207.1130489937741
96050,MALE,20,160.0
96051,MALE,29,241.50132248803274
96052,FEMALE,28,236.04845036337156
96053,FEMALE,29,226.97939830092258
96054,MALE,20,160.0
96055,MALE,23,160.0
96056,FEMALE,28,210.57409406734996
96057,FEMALE,22,178.72846618146338
96058,FEMALE,23,248.55555983338195
96059,FEMALE,21,118.84836919668881
96060,MALE,28,248.76007660153437
96061,FEMALE,24,140.90826947657268
96062,FEMALE,27,143.52615524142357
96063,FEMALE,24,221.5891775363001
96064,FEMALE,20,186.42233987517483
96065,MALE,22,194.46897065656904
96066,FEMALE,26,194.16567210872418
96067,FEMALE,20,198.85725694523143
96068,MALE,21,193.07750725930984
96069,FEMALE,28,243.40342675531417
96070,FEMALE,21,194.35955358269626
96071,FEMALE,24,272.56402382481247
96072,FEMALE,21,163.4723746972922
96073,MALE,23,160.0
96074,MALE,20,160.0
96075,MALE,29,232.8748645706779
96076,MALE,27,247.19610820461057
96077,FEMALE,27,249.51698961159906
96078,FEMALE,28,200.63292919181842
96079,MALE,27,220.7877535583458
96080,FEMALE,22,161.6634039083334
96081,MALE,29,312.0010123887806
96082,MALE,29,288.6265373252396
96083,FEMALE,21,213.56135018199774
96084,FEMALE,22,217.3393931057772
96085,FEMALE,29,225.91638281492004
96086,FEMALE,28,221.20231811357388
96087,FEMALE,27,252.27462562071787
96088,MALE,26,348.94188316695266
96089,MALE,20,160.0
96090,FEMALE,26,235.56805378248131
96091,,24,207.78738606763196
96092,MALE,29,183.6589678771203
96093,FEMALE,26,194.2664801335373
96094,FEMALE,24,250.82468458795918
96095,MALE,20,160.0
96096,FEMALE,21,180.04087944397435
96097,FEMALE,29,
96098,MALE,24,314.2857343940674
96099,FEMALE,24,189.69056852285257
96100,FEMALE,28,248.1052110660164
96101,MALE,21,220.50897311770683
96102,MALE,29,221.1880521832863
96103,MALE,28,208.79790733148786
96104,MALE,21,307.9396915416903
96105,FEMALE,28,170.35675839726548
96106,FEMALE,26,203.1762156098418
96107,FEMALE,22,173.08583087985704
96108,MALE,25,160.0
96109,FEMALE,28,223.82182148257212
96110,FEMALE,25,183.8471095666967
96111,MALE,24,201.28944341011066
96112,FEMALE,27,193.60188889800514
96113,MALE,27,160.0
96114,FEMALE,28,258.62934712735205
96115,MALE,23,263.913356470627
96116,MALE,25,432.4769383744402
96117,FEMALE,28,241.52428008795982
96118,MALE,28,249.6452789592205
96119,FEMALE,26,273.0317888867162
96120,MALE,24,160.0
96121,FEMALE,24,197.06107234896527
96122,FEMALE,27,265.78514012265634
96123,FEMALE,26,204.54593140503323
96124,MALE,20,160.0
96125,,24,203.28020172465193
96126,FEMALE,21,174.01099047283697
96127,FEMALE,21,267.58863423078117
96128,MALE,20,224.46117570369776
96129,MALE,21,237.7659273993113
96130,MALE,27,172.9076147997672
96131,FEMALE,25,223.79155618438108
96132,FEMALE,21,182.23740431146277
96133,MALE,20,160.0
96134,FEMALE,27,231.31238894099835
96135,FEMALE,29,193.21560946103273
96136,FEMALE,23,205.62028492316105
96137,FEMALE,28,186.13463056146603
96138,MALE,25,240.2907855567023
96139,FEMALE,27,181.03870476968518
96140,FEMALE,21,161.17055105467222
96141,FEMALE,26,225.9565692868623
96142,FEMALE,20,177.75439990414958
96143,FEMALE,25,202.05443470014572
96144,FEMALE,26,200.4556589559626
96145,FEMALE,27,184.54217746808072
96146,FEMALE,26,243.8097921191096
96147,FEMALE,22,210.55672323388092
96148,FEMALE,27,208.78036703939432
96149,MALE,25,160.0
96150,FEMALE,21,206.71572425788102
96151,FEMALE,23,181.93068490027508
96152,FEMALE,24,239.5103855342605
96153,MALE,20,214.72701088298683
96154,MALE,26,160.0
96155,FEMALE,22,226.97662533399526
96156,FEMALE,21,181.87733402232922
96157,MALE,23,301.53421063086023
96158,MALE,22,227.3586276647116
96159,MALE,29,202.74901124812047
96160,MALE,27,205.58569079778604
96161,MALE,24,300.65723928104484
96162,FEMALE,29,223.4411327477722
96163,MALE,28,219.21520890313215
96164,MALE,21,175.62718585933203
96165,MALE,26,202.9971879745467
96166,MALE,21,230.29022230475326
96167,FEMALE,27,233.91396821400033
96168,FEMALE,20,173.00184975877713
96169,MALE,22,210.34338203182728
96170,MALE,20,304.170277117789
96171,FEMALE,28,233.7433628662074
96172,FEMALE,26,208.7403110655364
96173,MALE,20,238.7895453648613
96174,FEMALE,26,205.69978795987677
96175,FEMALE,22,192.29286363932607
96176,FEMALE,28,241.41447600654112
96177,MALE,21,236.88629644258833
96178,MALE,20,160.0
96179,FEMALE,25,195.5584297496962
96180,FEMALE,22,188.97070956894459
96181,MALE,23,190.01833806619734
96182,MALE,29,350.5849863080566
96183,FEMALE,28,254.15251513924218
96184,MALE,24,341.9059516336765
96185,MALE,26,242.71093201612626
96186,FEMALE,28,262.3192696850796
96187,FEMALE,25,160.3030713369756
96188,FEMALE,27,212.03324766451885
96189,FEMALE,24,183.30435578290422
96190,FEMALE,26,203.7022817671146
96191,MALE,26,160.0
96192,FEMALE,22,151.29767359973445
96193,FEMALE,26,302.8539616018139
96194,MALE,26,221.8664034651598
96195,FEMALE,24,200.66435721984624
96196,MALE,25,264.33460473392495
96197,FEMALE,29,245.37622295701368
96198,MALE,28,160.0
96199,MALE,20,
96200,FEMALE,21,177.6338566156763
96201,FEMALE,25,222.17176135765231
96202,FEMALE,27,256.85453164604
96203,MALE,28,160.0
96204,MALE,29,160.0
96205,MALE,24,270.1413073685427
96206,FEMALE,22,221.9430900465631
96207,FEMALE,23,230.62608595173563
96208,FEMALE,27,247.7335717298951
96209,MALE,29,206.80606809701828
96210,FEMALE,21,213.8950627009348
96211,MALE,28,196.9567156330103
96212,MALE,27,202.31469776716654
96213,FEMALE,29,220.9185754455035
96214,FEMALE,26,171.44973176684567
96215,MALE,22,160.0
96216,FEMALE,25,193.09967916203288
96217,FEMALE,23,214.70660149685406
96218,FEMALE,27,181.22267560169075
96219,,24,205.41611098063692
96220,MALE,24,321.0009358681952
96221,FEMALE,20,263.83627746115974
96222,MALE,26,189.93895603294533
96223,FEMALE,23,204.04706902702276
96224,MALE,24,160.0
96225,FEMALE,20,193.3434503674618
96226,MALE,28,275.73608413893174
96227,FEMALE,28,215.90945514306443
96228,FEMALE,27,246.56869567177705
96229,FEMALE,25,212.39282524017122
96230,MALE,20,259.8282479033551
96231,FEMALE,22,170.84141019032072
96232,MALE,24,237.7285687000101
96233,FEMALE,23,199.12815107513927
96234,FEMALE,22,162.2082469275621
96235,FEMALE,26,206.71136595426776
96236,FEMALE,29,227.43706398449083
96237,MALE,28,160.0
96238,FEMALE,22,231.0666892624769
96239,FEMALE,26,272.14626822173113
96240,MALE,28,190.30409766494395
96241,MALE,23,384.6886135521165
96242,MALE,29,184.13230020801592
96243,FEMALE,25,196.45030532235165
96244,MALE,24,160.0
96245,FEMALE,23,184.97645482382126
96246,FEMALE,27,208.39401687965488
96247,FEMALE,26,241.0415638612379
96248,FEMALE,28,229.2690967816624
96249,FEMALE,28,207.0410393775203
96250,MALE,23,160.0
96251,FEMALE,28,202.32205212122506
